,id,name,state_id,country_id,latitude,longitude
290,56614,Kabupaten Sabu Raijua,1818,102,-10.56286000,121.78894000
291,56493,Kabupaten Lembata,1818,102,-8.41396000,123.55225000
292,56403,Kabupaten Ende,1818,102,-8.84056000,121.66389000
293,56651,Kabupaten Sumba Timur,1818,102,-9.88333000,120.25000000
294,56632,Kabupaten Sikka,1818,102,-8.66667000,122.36667000
295,56553,Kabupaten Nagekeo,1818,102,-8.87210000,121.20963000
296,56510,Kabupaten Malaka,1818,102,-9.56320000,124.89481000
297,56321,Kabupaten Asmat,1798,102,-5.37950000,138.46344000
298,56427,Kabupaten Intan Jaya,1798,102,-3.41016000,136.70837000
299,56529,Kabupaten Mappi,1798,102,-6.49971000,139.34441000
300,56555,Kabupaten Nduga,1798,102,-4.45093000,138.10089000
301,56359,Kabupaten Biak Numfor,1798,102,-1.03333000,136.00000000
302,56617,Kabupaten Sarmi,1798,102,-2.41667000,139.08333000
303,56457,Kabupaten Kepulauan Yapen,1798,102,-1.78773000,136.27716000
304,56694,Kabupaten Yahukimo,1798,102,-4.60403000,139.58405000
305,56533,Kabupaten Merauke,1798,102,-7.66667000,139.66667000
306,56428,Kabupaten Jayapura,1798,102,-3.00000000,139.95000000
307,56656,Kabupaten Supiori,1798,102,-0.73881000,135.61111000
308,56695,Kabupaten Yalimo,1798,102,-3.86037000,138.47305000
309,56376,Kabupaten Boven Digoel,1798,102,-5.70519000,140.36349000
310,56683,Kabupaten Tolikara,1798,102,-3.42661000,137.41699000
311,56535,Kabupaten Mimika,1798,102,-4.54357000,136.56555000
312,56429,Kabupaten Jayawijaya,1798,102,-4.08333000,139.08333000
313,56756,Kota Jayapura,1798,102,-2.64647000,140.77779000
314,56395,Kabupaten Deiyai,1798,102,-3.94737000,135.95032000
315,56577,Kabupaten Paniai,1798,102,-3.90000000,136.60000000
316,56690,Kabupaten Waropen,1798,102,-2.28600000,137.01837000
317,56551,Kabupaten Nabire,1798,102,-3.54016000,135.55511000
318,56399,Kabupaten Dogiyai,1798,102,-4.03186000,135.43945000
319,56584,Kabupaten Pegunungan Bintang,1798,102,-4.52167000,140.29541000
320,56447,Kabupaten Keerom,1798,102,-3.30000000,140.61667000
321,56490,Kabupaten Lanny Jaya,1798,102,-3.91244000,138.28766000
322,56604,Kabupaten Puncak Jaya,1798,102,-3.67241000,137.43896000
323,56518,Kabupaten Mamberamo Raya,1798,102,-2.23561000,137.78229000
324,56519,Kabupaten Mamberamo Tengah,1798,102,-2.46064000,138.45245000
325,56660,Kabupaten Tambrauw,1799,102,-0.60515000,132.48962000
